Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1.099,14.647,451,338,193715,429.523,230.717,348.000,250,1775,76.060,134.392,3.767,0.880,0.387,0.856,76.096,133.921,3.719,65,125,1,25,22,8
1.180,8.854,484,304,337056,696.397,468.815,527.500,250,2310,173.607,173.820,2.329,0.596,0.142,0.596,173.883,173.957,2.039,166,167,1,15,13,5
1.597,10.482,655,295,429838,656.241,449.515,472.000,250,2316,121.318,204.282,5.522,0.676,0.074,0.672,121.316,204.094,5.567,116,199,2,13,13,8
1.070,8.197,439,212,311101,708.658,552.190,477.000,250,2928,154.075,280.282,8.116,0.603,0.092,0.600,154.096,280.254,8.157,149,276,4,11,10,9
2.097,16.606,860,452,473779,550.906,360.117,419.000,250,2107,231.241,193.472,9.395,0.935,0.383,0.837,231.447,192.995,9.261,223,179,5,16,29,9
0.497,6.892,204,156,74270,364.069,116.028,328.500,250,851,133.809,130.838,9.402,0.475,0.154,0.476,133.935,130.505,9.419,129,126,7,10,15,6
0.761,7.602,312,196,143415,459.663,201.516,394.500,251,1159,126.407,146.038,9.452,0.544,0.149,0.544,126.356,146.214,9.470,122,139,7,10,15,6
1.404,9.935,576,266,363477,631.036,414.761,483.500,250,2316,126.259,183.826,12.533,0.664,0.114,0.664,126.246,183.774,12.591,121,178,8,11,13,9
0.719,6.170,295,181,153229,519.420,225.764,462.000,250,1432,199.698,154.180,15.380,0.508,0.110,0.505,199.708,154.175,15.497,193,151,12,13,8,6
